length,special_char_count,entropy,keyword_count,label
19,0,3.4316235658474312,0,0
16,0,3.577819531114783,0,0
24,1,4.501629167387823,0,0
19,2,2.820589856666546,0,0
45,4,4.324534762707879,0,0
35,0,4.400432302535625,0,0
20,0,3.8219280948873626,0,0
35,0,4.7077148025974385,0,0
44,1,5.033184175406309,0,0
30,0,4.1898980954642875,0,0
43,1,4.815458649899996,0,0
27,0,4.310443057719024,0,0
21,0,3.880179922675738,0,0
21,0,3.9754180179138334,0,0
34,0,4.535848502951414,0,0
19,0,3.4316235658474312,0,0
30,0,4.323231428797621,0,0
28,0,4.351823225551765,0,0
20,2,3.684183719779189,0,0
60,4,4.818820387022781,0,0
29,1,4.444187891679296,0,0
17,0,3.852168723603281,0,0
18,0,3.9477027792200903,0,0
36,1,4.593400348604439,0,0
31,0,4.349199939349344,0,0
38,0,4.721611723969901,0,0
45,1,4.880524762900188,0,0
24,0,4.251629167387823,0,0
16,1,3.875,0,0
36,0,4.704511459715549,0,0
49,1,4.940841476591659,0,0
35,0,4.7077148025974385,0,0
42,0,5.070656113151929,0,0
37,0,4.661759784372452,0,0
35,6,4.2430101595548555,0,0
26,1,4.469670487371862,0,0
41,0,4.784142858171085,0,0
41,1,4.93048432158572,0,0
38,0,4.701746263386652,0,0
20,2,3.684183719779189,0,0
7,0,2.8073549220576037,0,0
44,1,4.879664004902594,0,0
42,1,4.945772482251059,0,0
38,0,4.807009421281389,0,0
34,0,4.675698135367987,0,0
33,1,4.741363816328151,0,0
28,0,4.351823225551765,0,0
20,2,3.684183719779189,0,0
8,0,3.0,0,0
16,0,3.875,0,0
16,0,3.577819531114783,0,0
5,0,2.3219280948873626,0,0
47,1,4.985335926099691,0,0
35,6,4.2430101595548555,0,0
60,4,4.818820387022781,0,0
20,2,3.684183719779189,0,0
60,4,4.818820387022781,0,0
21,0,4.392317422778761,0,0
26,1,4.440636352673267,0,0
28,0,3.624518654958899,0,0
41,0,4.851335236272633,0,0
9,1,2.9477027792200903,0,0
25,1,4.373660689688186,0,0
25,1,4.403856189774724,0,0
38,0,4.523986065961298,0,0
17,0,3.5724694587701356,0,0
38,1,4.932138039759375,0,0
16,0,3.577819531114783,0,0
38,2,4.75437784233402,0,0
42,0,4.784941827437644,0,0
12,0,3.584962500721156,0,0
31,0,4.478232197413861,0,0
38,1,4.734512381750771,0,0
41,2,4.765730967874415,0,0
9,0,3.1699250014423126,0,0
20,0,3.8219280948873626,0,0
24,1,4.053508854797679,0,0
43,0,4.868125219818377,0,0
19,0,3.78714396069814,0,0
19,2,2.820589856666546,0,0
37,2,4.49959762221029,0,0
34,1,4.675698135367987,0,0
6,0,2.584962500721156,0,0
49,5,4.800948558790163,0,0
17,0,3.5724694587701356,0,0
60,4,4.818820387022781,0,0
14,0,3.521640636343318,0,0
35,0,4.614997302659252,0,0
60,4,4.818820387022781,0,0
30,1,4.573557262275186,0,0
41,0,4.900115724077511,0,0
6,1,2.584962500721156,0,0
5,0,2.3219280948873626,0,0
16,1,3.875,0,0
9,0,3.1699250014423126,0,0
5,0,1.9219280948873625,0,0
31,0,4.631615665225585,0,0
11,0,3.459431618637298,0,0
20,0,3.8219280948873626,0,0
19,2,2.820589856666546,0,0
19,2,2.820589856666546,0,0
28,2,4.307354922057604,0,0
17,0,3.5724694587701356,0,0
16,1,3.875,0,0
60,4,4.818820387022781,0,0
26,1,4.315824333525708,0,0
20,2,3.684183719779189,0,0
16,0,3.577819531114783,0,0
14,1,3.521640636343318,0,0
34,0,4.594672032363179,0,0
19,0,3.4316235658474312,0,0
31,0,4.453880987666651,0,0
17,1,4.08746284125034,0,0
35,6,4.2430101595548555,0,0
10,0,3.1219280948873624,0,0
19,0,3.4316235658474312,0,0
46,0,4.882045108136863,0,0
16,1,3.875,0,0
35,0,4.593429088311725,0,0
9,0,2.503258334775646,0,0
60,4,4.818820387022781,0,0
30,0,4.506890595608519,0,0
19,0,3.4316235658474312,0,0
20,2,3.684183719779189,0,0
60,4,4.818820387022781,0,0
43,1,4.926037429020076,0,0
19,2,2.820589856666546,0,0
22,2,4.186704345910025,0,0
16,0,3.577819531114783,0,0
37,1,4.476496190527227,0,0
60,4,4.818820387022781,0,0
29,0,4.254195650150781,0,0
6,0,2.584962500721156,0,0
8,0,2.75,0,0
31,2,4.567099536193327,0,0
39,0,4.599379462396519,0,0
26,2,4.238901256602631,0,0
45,2,4.952638373963222,0,0
24,0,4.136842188131012,0,0
30,0,4.481727678869737,0,0
41,0,4.8329233459759635,0,0
5,0,2.3219280948873626,0,0
16,1,3.875,0,0
29,1,4.487122805397798,0,0
26,1,4.623516641218016,0,0
34,1,4.793345194191517,0,0
48,0,5.069235677759417,0,0
28,0,4.423251796980337,0,0
22,0,4.3685225277282065,0,0
19,2,2.820589856666546,0,0
16,0,3.875,0,0
6,0,2.2516291673878226,0,0
31,0,4.696131794257843,0,0
22,0,4.061482186720776,0,0
19,2,2.820589856666546,0,0
30,0,4.640223928941852,0,0
47,0,4.926721298394086,0,0
9,0,3.1699250014423126,0,0
20,0,3.8219280948873626,0,0
24,0,4.053508854797679,0,0
19,2,2.820589856666546,0,0
41,0,4.948896211882389,0,0
31,0,4.373551149096553,0,0
40,0,4.953055907333276,0,0
33,1,4.392582755590971,0,0
40,1,4.734183719779189,0,0
25,0,4.323856189774724,0,0
26,0,4.13294404498096,0,0
60,4,4.818820387022781,0,0
27,0,4.532665279941246,0,0
40,0,4.6030559073332755,0,0
19,2,2.820589856666546,0,0
8,0,3.0,0,0
28,0,3.624518654958899,0,0
31,2,4.389364858634393,0,0
45,0,4.924969207344632,0,0
42,1,4.802915339393916,0,0
48,2,5.095175521464345,0,0
12,0,3.584962500721156,0,0
28,0,4.280394654123194,0,0
34,0,4.734521664779752,0,0
34,0,4.572469458770136,0,0
47,0,5.214163319762744,0,0
24,2,4.334962500721156,0,0
60,4,4.818820387022781,0,0
19,0,3.6818808028034034,0,0
38,0,4.576617644908666,0,0
16,1,3.875,0,0
8,1,3.0,0,0
38,0,4.662015342220154,0,0
20,0,4.021928094887363,0,0
20,0,3.8219280948873626,0,0
28,0,4.396291529045928,0,0
21,0,4.106603137064474,0,0
39,0,4.733869526443609,0,0
41,0,4.881703833780842,0,0
19,0,3.4316235658474312,0,0
16,0,3.577819531114783,0,0
60,4,4.818820387022781,0,0
17,0,3.5724694587701356,0,0
8,0,2.75,0,0
30,2,4.506890595608519,0,0
13,0,3.7004397181410926,0,0
60,4,4.818820387022781,0,0
16,1,3.875,0,0
39,0,4.611949334080443,0,0
15,1,3.773557262275186,0,0
19,0,3.4316235658474312,0,0
27,1,4.384517131793098,0,0
34,0,4.852168723603281,0,0
28,0,3.624518654958899,0,0
19,0,3.9321380397593755,0,0
26,1,4.392747410448785,0,0
19,0,3.4316235658474312,0,0
35,6,4.2430101595548555,0,0
46,0,4.882045108136863,0,0
17,0,3.5724694587701356,0,0
20,0,3.8219280948873626,0,0
25,1,4.213660689688186,0,0
20,0,3.8219280948873626,0,0
11,0,3.277613436819116,0,0
19,0,4.037401197654112,0,0
30,0,4.7068905956085185,0,0
29,0,4.582118926162055,0,0
11,0,3.459431618637298,0,0
20,0,3.8219280948873626,0,0
5,0,2.3219280948873626,0,0
42,0,4.719349267862323,0,0
36,0,4.627986806877676,0,0
47,0,5.155548692057138,0,0
44,0,4.907962016217061,0,0
6,0,2.584962500721156,0,0
9,0,2.9477027792200903,0,0
16,0,3.625,0,0
10,0,3.3219280948873626,0,0
46,0,5.028890488618677,0,0
26,0,4.469670487371862,0,0
28,0,3.624518654958899,0,0
17,0,3.5724694587701356,0,0
49,0,4.849204231782005,0,0
16,0,3.577819531114783,0,0
17,2,3.852168723603281,0,0
24,1,4.220175521464345,0,0
36,0,4.593400348604439,0,0
18,1,4.058813890331201,0,0
28,0,4.593069207771889,0,0
10,0,3.1219280948873624,0,0
16,0,3.577819531114783,0,0
27,0,4.282484261342599,0,0
14,0,3.6644977792004614,0,0
21,0,4.20184123230257,0,0
41,3,4.784142858171085,0,0
30,0,4.640223928941852,0,0
17,0,3.852168723603281,0,0
16,0,3.577819531114783,0,0
16,0,3.577819531114783,0,0
19,2,2.820589856666546,0,0
44,0,4.618078209349709,0,0
17,0,3.5724694587701356,0,0
31,0,4.631615665225585,0,0
19,0,3.4316235658474312,0,0
40,0,4.6219280948873624,0,0
16,0,3.577819531114783,0,0
34,3,4.609090414588858,0,0
16,0,3.577819531114783,0,0
8,0,2.75,0,0
42,0,4.868507898969237,0,0
49,1,5.027875405295545,0,0
20,2,3.684183719779189,0,0
28,2,4.307354922057604,0,0
60,4,4.818820387022781,0,0
29,0,4.375222374437917,0,0
19,0,3.4316235658474312,0,0
8,0,3.0,0,0
33,0,4.597276316262591,0,0
19,2,2.820589856666546,0,0
25,1,3.973660689688186,0,0
16,1,3.875,0,0
34,0,4.712319091186709,0,0
26,0,4.623516641218016,0,0
19,0,3.4316235658474312,0,0
28,0,3.624518654958899,0,0
42,2,5.058984089445428,0,0
22,0,4.004886164091843,0,0
45,4,4.324534762707879,0,0
16,0,3.577819531114783,0,0
21,0,4.20184123230257,0,0
38,1,4.8795064608120065,0,0
9,0,3.1699250014423126,0,0
18,1,3.836591668108979,0,0
19,2,2.820589856666546,0,0
49,2,4.946242752234321,0,0
26,1,4.392747410448785,0,0
7,2,2.521640636343318,0,0
37,0,4.9932371494127334,0,0
44,0,4.8685225277282065,0,0
10,0,3.1219280948873624,0,0
23,1,4.1429146733542535,0,0
16,0,3.577819531114783,0,0
26,0,4.469670487371862,0,0
45,4,4.324534762707879,0,0
29,1,4.582118926162055,0,0
19,0,3.8268748818646383,0,0
35,6,4.2430101595548555,0,0
13,0,3.546593564294939,0,0
12,0,3.584962500721156,0,0
35,0,4.672140159802109,0,0
18,1,4.058813890331201,0,0
37,1,4.864726676381289,0,0
44,0,5.033184175406309,0,0
16,1,3.875,0,0
22,0,4.095795255000934,0,0
41,0,4.93048432158572,0,0
45,4,4.324534762707879,0,0
19,2,2.820589856666546,0,0
21,0,4.070656113151928,0,0
19,2,2.820589856666546,0,0
28,0,3.624518654958899,0,0
5,0,1.9219280948873625,0,0
27,0,4.458591205867172,0,0
32,0,4.5,0,0
22,0,3.8453509366224368,0,0
13,1,3.546593564294939,0,0
25,0,4.403856189774724,0,0
35,1,4.593429088311725,0,0
28,1,4.56610893983748,0,0
17,0,3.9698157824268105,0,0
20,2,3.684183719779189,0,0
48,1,4.944235677759417,0,0
20,2,3.684183719779189,0,0
48,1,5.053508854797679,0,0
30,0,4.481727678869737,0,0
37,0,4.648510460165072,0,0
38,0,4.543851526544547,0,0
14,0,3.6644977792004614,0,0
31,0,4.502583407161069,0,0
16,0,3.75,0,0
20,0,3.8219280948873626,0,0
27,0,4.310443057719024,0,0
45,0,4.924969207344632,0,0
33,0,4.68075775572209,0,0
19,2,2.820589856666546,0,0
49,0,4.890020558312617,0,0
13,2,3.546593564294939,0,0
35,6,4.2430101595548555,0,0
42,1,4.963745994207332,0,0
36,0,4.569657210485735,0,0
42,3,4.748994803525097,0,0
28,0,4.351823225551765,0,0
12,0,3.4182958340544896,0,0
35,6,4.2430101595548555,0,0
29,0,4.513153408920676,0,0
16,1,3.875,0,0
37,0,4.736216203349843,0,0
15,0,3.906890595608519,0,0
35,0,4.514718016821339,0,0
15,0,3.773557262275186,0,0
16,1,3.875,0,0
60,4,4.818820387022781,0,0
20,0,3.8219280948873626,0,0
23,0,4.349648912578752,0,0
44,1,4.845350936622436,0,0
20,0,3.8219280948873626,0,0
17,0,3.5724694587701356,0,0
16,1,3.875,0,0
45,4,4.324534762707879,0,0
6,0,2.2516291673878226,0,0
44,1,4.987729629951764,0,0
12,0,3.4182958340544896,0,0
41,0,4.7234056631546695,0,0
8,0,3.0,0,0
28,0,3.624518654958899,0,0
60,4,4.818820387022781,0,0
35,2,4.536286231168867,0,0
16,0,3.577819531114783,0,0
20,2,3.684183719779189,0,0
30,0,4.506890595608519,0,0
9,0,3.1699250014423126,0,0
22,0,4.186704345910025,0,0
28,1,4.396291529045928,0,0
24,1,4.41829583405449,0,0
40,2,4.784183719779189,0,0
15,0,3.640223928941852,0,0
20,0,3.984183719779189,0,0
30,0,4.5232314287976205,0,0
27,0,4.282484261342599,0,0
26,1,4.3637132757501895,0,0
12,1,3.4182958340544896,0,0
45,2,4.730416151740999,0,0
19,0,3.4316235658474312,0,0
25,3,4.023465189601647,0,0
36,0,4.329239931817579,0,0
24,0,4.251629167387823,0,0
16,0,3.577819531114783,0,0
32,0,4.663909765557392,0,0
24,1,4.334962500721156,0,0
19,0,3.4316235658474312,0,0
45,4,4.324534762707879,0,0
47,0,5.011827681372809,0,0
8,0,3.0,0,0
16,1,3.875,0,0
13,0,3.546593564294939,0,0
5,0,2.3219280948873626,0,0
39,0,4.907071770088826,0,0
29,0,4.513153408920676,0,0
28,0,4.450212064914747,0,0
17,0,3.9698157824268105,0,0
43,0,4.815458649899996,0,0
10,0,3.3219280948873626,0,0
35,6,4.2430101595548555,0,0
6,0,2.2516291673878226,0,0
37,1,4.702564514219127,0,0
47,2,4.825553479199119,0,0
10,0,3.3219280948873626,0,0
15,0,3.640223928941852,0,0
38,1,4.721611723969901,0,0
23,0,4.1757358691004915,0,0
39,1,4.733869526443609,0,0
11,0,2.845350936622437,0,0
20,0,3.8219280948873626,0,0
35,6,4.2430101595548555,0,0
41,1,4.8329233459759635,0,0
40,2,4.753055907333276,0,0
15,0,3.640223928941852,0,0
17,0,3.5724694587701356,0,0
16,1,3.875,0,0
36,0,4.270910335425638,0,0
45,0,5.091853096329675,0,0
46,0,5.088779347361361,0,0
16,0,4.0,0,0
17,0,3.9698157824268105,0,0
45,0,4.997082818407666,0,0
10,0,3.3219280948873626,0,0
43,1,4.943592952326203,0,0
60,4,4.818820387022781,0,0
14,1,3.6644977792004614,0,0
22,0,4.095795255000934,0,0
26,0,4.13294404498096,0,0
43,3,4.629412138272088,0,0
8,0,3.0,0,0
8,0,3.0,0,0
39,0,4.477459270033353,0,0
40,0,4.903055907333275,0,0
23,0,4.00182282562223,0,0
5,0,2.3219280948873626,0,0
40,0,4.971928094887362,0,0
36,0,4.648955904159994,0,0
20,0,3.8219280948873626,0,0
11,0,3.459431618637298,0,0
49,0,5.150324384887382,0,0
33,1,4.513794876803092,0,0
34,1,4.653495561774944,0,0
28,0,3.624518654958899,0,0
17,1,3.852168723603281,0,0
24,0,4.16829583405449,0,0
45,0,4.941744485170487,0,0
8,0,2.75,0,0
23,0,4.349648912578752,0,0
33,1,4.369707376737533,0,0
35,6,4.2430101595548555,0,0
32,0,4.538909765557392,0,0
29,0,4.556088322639177,0,0
35,6,4.2430101595548555,0,0
49,1,5.012469537904455,0,0
20,2,3.684183719779189,0,0
60,4,4.818820387022781,0,0
36,0,4.683542362433231,0,0
19,0,3.4316235658474312,0,0
47,0,4.825553479199119,0,0
31,0,4.542748326446119,0,0
38,0,4.523986065961298,0,0
28,0,3.624518654958899,0,0
18,0,3.9477027792200903,0,0
33,1,4.657882376868652,0,0
48,1,5.136842188131012,0,0
20,2,3.684183719779189,0,0
44,0,4.92511855035714,0,0
46,0,5.045301086491795,0,0
28,0,3.624518654958899,0,0
13,0,3.546593564294939,0,0
45,4,4.324534762707879,0,0
6,0,2.584962500721156,0,0
35,6,4.2430101595548555,0,0
19,0,4.142664355548849,0,0
28,0,3.624518654958899,0,0
44,0,4.6806892889443334,0,0
29,0,4.582118926162055,0,0
46,0,4.985412227749111,0,0
21,0,3.880179922675738,0,0
17,0,3.5724694587701356,0,0
9,0,3.1699250014423126,0,0
25,0,4.323856189774724,0,0
10,0,3.3219280948873626,0,0
18,0,3.7254805569978684,0,0
30,0,4.481727678869737,0,0
32,1,4.390319531114783,0,0
45,4,4.324534762707879,0,0
16,1,3.875,0,0
20,2,3.9219280948873623,0,0
37,0,4.465945933079573,0,0
40,0,4.8530559073332755,0,0
29,2,4.513153408920676,0,0
48,0,4.881328385912462,0,0
21,0,4.20184123230257,0,0
17,0,3.5724694587701356,0,0
46,1,4.854977445140416,0,0
20,0,3.8219280948873626,0,0
32,0,4.8125,0,0
34,0,4.734521664779752,0,0
28,0,3.624518654958899,0,0
16,1,3.875,0,0
14,0,3.3248629576173565,0,0
19,0,4.247927513443586,0,0
16,1,3.875,0,0
40,1,4.515311532225103,0,0
24,0,4.41829583405449,0,0
41,0,4.802554748467755,0,0
16,0,3.577819531114783,0,0
12,0,3.2516291673878226,0,0
27,0,4.282484261342599,0,0
16,1,3.875,0,0
33,1,4.779094498080773,0,0
16,0,3.875,0,0
28,0,4.378783493486175,0,0
31,0,4.413716068381602,0,0
45,4,4.324534762707879,0,0
17,0,3.5724694587701356,0,0
34,2,4.852168723603281,0,0
16,1,3.875,0,0
43,0,4.8795258011130995,0,0
16,0,3.875,0,0
16,0,3.577819531114783,0,0
17,0,3.5724694587701356,0,0
19,1,4.037401197654112,0,0
37,0,4.777020933196518,0,0
40,1,4.784183719779189,0,0
48,2,4.928508854797679,0,0
38,1,4.8795064608120065,0,0
60,4,4.818820387022781,0,0
17,0,3.5724694587701356,0,0
13,0,3.7004397181410926,0,0
49,1,4.997063670513363,0,0
21,1,4.392317422778761,0,0
20,2,3.684183719779189,0,0
42,2,4.653756708287002,0,0
28,0,4.450212064914747,0,0
24,0,4.334962500721156,0,0
39,0,4.926427859887889,0,0
28,0,3.624518654958899,0,0
19,1,3.9321380397593755,0,0
17,0,3.9698157824268105,0,0
19,0,3.6818808028034034,0,0
8,0,2.4056390622295662,0,0
21,0,4.106603137064474,0,0
19,0,3.4316235658474312,0,0
17,0,3.5724694587701356,0,0
19,0,3.4316235658474312,0,0
8,1,3.0,0,0
8,0,3.0,0,0
47,1,4.969274489883447,0,0
8,2,2.5,0,0
19,2,2.820589856666546,0,0
31,2,4.324848729602135,0,0
24,1,4.16829583405449,0,0
24,0,4.251629167387823,0,0
17,0,3.9698157824268105,0,0
37,0,4.715813838426507,0,0
15,0,3.589898095464288,0,0
48,0,5.011842188131012,0,0
25,0,4.243856189774725,0,0
16,0,3.875,0,0
46,0,4.941933966879547,0,0
25,0,4.213660689688186,0,0
19,2,2.820589856666546,0,0
13,0,3.546593564294939,0,0
31,0,4.607264455478377,0,0
35,6,4.2430101595548555,0,0
19,2,2.820589856666546,0,0
8,0,3.0,0,0
28,0,3.624518654958899,0,0
16,1,3.875,0,0
19,0,3.4316235658474312,0,0
24,0,4.303508854797679,0,0
29,0,4.418157288156419,0,0
32,0,4.625,0,0
20,0,3.8219280948873626,0,0
18,1,3.7946534735443422,0,0
13,0,3.180832987205441,0,0
22,1,3.970573095811685,0,0
17,0,3.5724694587701356,0,0
20,2,3.684183719779189,0,0
19,2,2.820589856666546,0,0
12,0,3.4182958340544896,0,0
40,1,4.8719280948873624,0,0
45,4,4.324534762707879,0,0
19,2,2.820589856666546,0,0
35,1,4.6505719454545815,0,0
20,2,3.684183719779189,0,0
20,2,3.684183719779189,0,0
11,0,3.459431618637298,0,0
12,0,3.4182958340544896,0,0
60,4,4.818820387022781,0,0
14,0,3.6644977792004614,0,0
16,1,3.875,0,0
19,2,2.820589856666546,0,0
17,0,3.5724694587701356,0,0
37,0,4.8851290413046256,0,0
18,0,3.9477027792200903,0,0
24,1,4.41829583405449,0,0
60,4,4.818820387022781,0,0
19,1,4.142664355548849,0,0
12,0,3.584962500721156,0,0
5,1,2.3219280948873626,0,0
20,2,3.684183719779189,0,0
21,0,4.297079327540665,0,0
16,0,3.875,0,0
49,1,4.880015966564188,0,0
43,0,4.739990917392169,0,0
41,0,4.802554748467755,0,0
40,1,4.584183719779189,0,0
17,0,3.5724694587701356,0,0
41,0,5.016088589983937,0,0
26,0,4.13294404498096,0,0
13,0,3.3927474104487847,0,0
45,4,4.324534762707879,0,0
43,1,4.972549056927053,0,0
40,0,4.703055907333276,0,0
30,0,4.506890595608519,0,0
35,6,4.2430101595548555,0,0
20,0,3.7841837197791888,0,0
42,0,4.8801799226757385,0,0
20,0,3.8219280948873626,0,0
19,2,2.820589856666546,0,0
49,0,4.956247343982751,0,0
45,0,4.8360803184557435,0,0
47,0,5.011827681372809,0,0
19,0,3.4316235658474312,0,0
34,2,4.712319091186709,0,0
33,0,4.498939573903908,0,0
26,0,4.286790198827113,0,0
16,0,3.577819531114783,0,0
24,0,4.251629167387823,0,0
44,1,4.953416561671606,0,0
35,1,4.686146588249911,0,0
47,0,4.953213053667203,0,0
17,0,3.5724694587701356,0,0
19,0,3.4316235658474312,0,0
14,0,3.4677201004744993,0,0
10,0,3.1219280948873624,0,0
46,0,4.909112771133309,0,0
15,1,3.906890595608519,0,0
39,0,4.631305423879507,0,0
41,1,4.6193895044597815,0,0
20,0,3.8219280948873626,0,0
39,0,4.875145808605838,0,0
23,1,4.088779347361361,0,0
45,4,4.324534762707879,0,0
28,0,3.624518654958899,0,0
19,2,2.820589856666546,0,0
47,2,4.809492042982875,0,0
28,1,4.280394654123194,0,0
28,0,4.637537511266052,0,0
22,0,4.277613436819116,0,0
60,4,4.818820387022781,0,0
19,2,2.820589856666546,0,0
39,1,4.599379462396518,0,0
20,2,3.684183719779189,0,0
43,0,4.926037429020076,0,0
29,0,4.582118926162055,0,0
10,0,3.3219280948873626,0,0
28,0,4.450212064914747,0,0
20,0,4.221928094887362,0,0
19,0,3.4316235658474312,0,0
17,1,4.08746284125034,0,0
60,4,4.818820387022781,0,0
45,4,4.324534762707879,0,0
36,2,4.704511459715549,0,0
20,0,4.321928094887363,0,0
19,0,3.4316235658474312,0,0
40,0,4.715311532225102,0,0
16,0,3.577819531114783,0,0
33,0,4.597276316262591,0,0
22,1,4.061482186720776,0,0
26,0,4.469670487371862,0,0
5,0,1.9219280948873625,0,0
20,2,3.684183719779189,0,0
32,0,4.663909765557392,0,0
17,0,3.5724694587701356,0,0
31,2,4.631615665225585,0,0
48,1,4.829448698502606,0,0
30,0,4.456564762130954,0,0
29,0,4.487122805397798,0,0
12,0,3.2516291673878226,0,0
8,0,2.75,0,0
18,1,3.836591668108979,0,0
11,1,3.459431618637298,0,0
45,4,4.324534762707879,0,0
60,4,4.818820387022781,0,0
20,0,3.9219280948873623,0,0
16,0,3.577819531114783,0,0
28,0,4.280394654123194,0,0
21,0,4.297079327540665,0,0
45,4,4.324534762707879,0,0
30,0,4.773557262275186,0,0
35,6,4.2430101595548555,0,0
19,0,3.4316235658474312,0,0
26,0,4.286790198827113,0,0
36,0,4.781036112553424,0,0
24,0,3.9387218755408675,0,0
35,6,4.2430101595548555,0,0
60,4,4.818820387022781,0,0
17,0,3.5724694587701356,0,0
60,4,4.818820387022781,0,0
26,0,4.440636352673267,0,0
40,1,4.8719280948873624,0,0
20,2,3.684183719779189,0,0
40,0,4.484183719779189,0,0
16,1,4.0,0,0
30,0,4.323231428797621,0,0
45,4,4.324534762707879,0,0
60,4,4.818820387022781,0,0
32,0,4.601409765557392,0,0
47,2,4.492543171658624,0,0
17,0,3.5724694587701356,0,0
17,1,4.08746284125034,0,0
26,0,4.209867121904036,0,0
41,1,4.802554748467755,0,0
27,2,4.356558335416674,0,0
17,1,3.852168723603281,0,0
12,1,3.4182958340544896,0,0
30,0,4.348394345536403,0,0
20,2,3.684183719779189,0,0
21,2,3.916126946588284,0,0
28,0,3.624518654958899,0,0
13,0,3.7004397181410926,0,0
45,1,4.774860596185444,0,0
36,1,4.725480556997868,0,0
49,1,4.971653211373842,0,0
19,1,4.247927513443586,0,0
17,1,3.6901165175936654,0,0
19,2,2.820589856666546,0,0
32,0,4.625,0,0
16,1,3.875,0,0
21,0,4.106603137064474,0,0
45,0,4.863749485074333,0,0
17,0,3.5724694587701356,0,0
16,0,3.577819531114783,0,0
41,1,4.570609016654903,0,0
16,1,3.875,0,0
33,2,4.68075775572209,0,0
16,1,3.875,0,0
20,2,3.684183719779189,0,0
19,0,3.4316235658474312,0,0
31,0,4.429529777919443,0,0
20,2,3.684183719779189,0,0
31,1,4.542748326446119,0,0
46,0,5.1158470103578075,0,0
27,1,4.356558335416674,0,0
29,0,4.513153408920676,0,0
12,1,3.084962500721156,0,0
8,1,3.0,0,0
30,0,4.3735572622751855,0,0
28,0,4.664497779200461,0,0
24,0,4.334962500721156,0,0
48,2,4.912782031835939,0,0
16,1,3.875,0,0
19,2,2.820589856666546,0,0
7,0,2.8073549220576037,0,0
38,1,4.754377842334021,0,0
41,1,4.851335236272633,0,0
36,0,4.648955904159994,0,0
14,0,3.807354922057604,0,0
12,0,3.2516291673878226,0,0
17,1,3.9698157824268105,0,0
20,0,3.9219280948873623,0,0
9,0,2.9477027792200903,0,0
24,0,4.136842188131012,0,0
15,0,3.906890595608519,0,0
40,4,4.703055907333276,0,0
30,0,4.640223928941852,0,0
23,1,4.523561956057013,0,0
6,0,2.584962500721156,0,0
35,6,4.2430101595548555,0,0
28,0,3.624518654958899,0,0
16,1,3.875,0,0
45,4,4.324534762707879,0,0
29,0,4.582118926162055,0,0
41,0,4.802554748467755,0,0
26,0,4.3637132757501895,0,0
43,0,4.99010458023318,0,0
49,0,5.094102190965678,0,0
47,0,4.713955340947277,0,0
16,0,3.577819531114783,0,0
13,0,3.7004397181410926,0,0
8,0,2.75,0,0
16,0,3.577819531114783,0,0
10,0,3.3219280948873626,0,0
15,0,3.773557262275186,0,0
14,0,3.521640636343318,0,0
33,1,4.718488437474712,0,0
29,0,4.513153408920676,0,0
39,0,4.804507667524724,0,0
39,0,4.887715680289763,0,0
11,0,3.459431618637298,0,0
5,0,2.3219280948873626,0,0
7,0,2.8073549220576037,0,0
47,1,5.112995500567776,0,0
13,0,3.546593564294939,0,0
15,3,3.323231428797621,0,0
35,6,4.2430101595548555,0,0
46,1,4.898455706009981,0,0
19,2,2.820589856666546,0,0
16,1,3.875,0,0
11,0,3.277613436819116,0,0
17,0,3.5724694587701356,0,0
41,1,4.918527614374181,0,0
43,1,4.926037429020076,0,0
35,6,4.2430101595548555,0,0
20,0,3.8219280948873626,0,0
19,0,3.9321380397593755,0,0
13,0,3.334679141051595,0,0
48,0,5.04329583405449,0,0
30,0,4.41506101220307,0,0
45,4,4.324534762707879,0,0
10,0,3.1219280948873624,0,0
20,0,3.8219280948873626,0,0
19,0,3.4316235658474312,0,0
19,0,3.4316235658474312,0,0
19,2,2.820589856666546,0,0
18,0,3.9477027792200903,0,0
16,1,3.875,0,0
47,0,4.926721298394086,0,0
20,2,3.684183719779189,0,0
10,0,3.3219280948873626,0,0
14,0,3.6644977792004614,0,0
43,0,5.007660103539307,0,0
42,1,4.916126946588284,0,0
46,2,4.985412227749111,0,0
49,1,5.012469537904455,0,0
35,6,4.2430101595548555,0,0
11,0,3.277613436819116,0,0
26,0,4.209867121904036,0,0
43,1,4.768947021993019,0,0
6,0,2.584962500721156,0,0
36,0,4.537844793048883,0,0
5,0,2.3219280948873626,0,0
16,0,3.702819531114783,0,0
19,0,3.4316235658474312,0,0
30,1,4.41506101220307,0,0
16,0,3.577819531114783,0,0
19,0,3.4316235658474312,0,0
39,1,4.926427859887889,0,0
34,0,4.278351811711312,0,0
32,0,4.5625,0,0
14,0,3.521640636343318,0,0
12,0,3.4182958340544896,0,0
32,0,4.625,0,0
44,0,4.4622883690707695,0,0
30,0,4.481727678869737,0,0
20,2,3.684183719779189,0,0
35,6,4.2430101595548555,0,0
28,0,3.624518654958899,0,0
22,0,3.7887549139935035,0,0
22,0,4.061482186720776,0,0
28,0,4.4946803684089085,0,0
16,0,3.75,0,0
27,2,4.310443057719024,0,0
33,0,4.392582755590971,0,0
26,0,4.469670487371862,0,0
22,0,4.061482186720776,0,0
46,0,4.865634510263743,0,0
49,0,5.084097599217249,0,0
41,1,4.900115724077511,0,0
27,0,4.458591205867172,0,0
17,0,3.5724694587701356,0,0
11,0,3.459431618637298,0,0
